,Unnamed: 0,elo,championName,win,kills,assists,deaths,individualPosition,totalMinionsKilled,goldEarned,dragonKills,totalDamageDealtToChampions,totalDamageTaken,turretTakedowns,baronKills,damageDealtToBuildings,damageDealtToObjectives,detectorWardsPlaced,inhibitorTakedowns,neutralMinionsKilled,wardsKilled,wardsPlaced,visionScore,summoner2Id,summoner1Id
3682,1557,DIAMOND II,Vex,False,2,0,9,MIDDLE,141,6554,0,9593,16008,0,0,25,4908,1,0,0,3,3,9,4,12
3683,1558,DIAMOND I,Samira,False,1,0,10,BOTTOM,143,6309,0,8705,15331,0,0,527,527,0,0,0,0,3,4,3,4
3684,1559,DIAMOND I,Blitzcrank,False,2,1,7,UTILITY,20,5697,0,7156,15954,0,0,70,70,1,0,0,1,10,16,14,4
3685,1560,DIAMOND III,Mordekaiser,False,6,2,8,TOP,154,11051,0,24442,34118,3,0,4264,17378,0,1,5,0,10,15,14,4
3686,1561,DIAMOND III,Rengar,False,11,4,8,JUNGLE,27,13548,1,21956,31184,0,0,551,12284,6,0,142,3,9,28,4,11
3687,1562,DIAMOND II,Anivia,False,4,4,7,MIDDLE,205,11205,0,15789,27725,2,0,2076,2076,4,0,0,5,19,30,14,4
3688,1563,DIAMOND IV,Ezreal,False,7,10,6,BOTTOM,203,12941,0,30389,21048,2,0,4004,9121,0,1,8,0,6,8,4,7
3689,1564,DIAMOND II,Braum,False,2,14,7,UTILITY,41,8437,0,9660,30577,0,0,422,422,6,0,0,8,26,61,3,4
3690,1565,DIAMOND I,Aatrox,True,11,6,6,TOP,156,13066,0,34275,39556,0,0,1102,7920,0,0,8,1,9,13,4,14
3691,1566,DIAMOND II,Maokai,True,0,15,4,JUNGLE,24,10055,3,14842,35373,1,1,100,20667,3,0,157,8,3,31,4,11
3692,1567,DIAMOND II,Tristana,True,14,9,1,MIDDLE,216,18158,1,34537,19868,6,0,16130,39345,0,1,28,10,9,49,4,14
3693,1568,DIAMOND II,Kaisa,True,9,13,9,BOTTOM,207,14701,0,37665,27344,5,0,4927,21453,0,0,14,3,11,22,4,3
3694,1569,DIAMOND I,Renata,True,2,18,10,UTILITY,26,9215,0,8694,21287,2,0,768,4971,4,0,0,10,27,69,14,4
3695,1570,DIAMOND III,Sett,False,1,0,6,TOP,84,4959,0,4849,11316,0,0,0,0,0,0,0,1,5,8,14,4
3696,1571,DIAMOND II,KSante,False,2,1,5,JUNGLE,7,5088,0,4778,17196,0,0,0,1890,2,0,66,2,4,14,11,4
3697,1572,DIAMOND II,Vladimir,False,1,2,4,MIDDLE,126,6460,0,9142,14392,0,0,26,227,1,0,0,1,7,7,4,6
3698,1573,DIAMOND II,Ezreal,False,3,2,8,BOTTOM,109,6537,0,11234,13650,0,0,671,671,0,0,0,0,6,8,4,3
3699,1574,DIAMOND I,Nami,False,1,3,6,UTILITY,12,4347,0,4390,10609,0,0,142,142,1,0,0,3,11,23,14,4
3700,1575,DIAMOND II,Aatrox,True,4,6,0,TOP,125,8794,0,9970,7523,2,0,4587,6402,0,1,8,2,6,9,14,4
3701,1576,DIAMOND II,Graves,True,7,5,2,JUNGLE,22,9503,2,10107,14808,2,0,1175,27773,2,1,118,1,6,21,11,4
3702,1577,MASTER I,Ekko,True,6,3,1,MIDDLE,121,9732,0,14252,13618,3,0,4956,8177,2,1,4,1,5,13,14,4
3703,1578,DIAMOND I,Caitlyn,True,8,3,2,BOTTOM,132,9289,0,9936,9271,2,0,4086,7093,0,0,12,1,6,10,4,1
3704,1579,MASTER I,Lux,True,4,10,3,UTILITY,13,7160,0,11922,7045,2,0,624,1228,3,1,0,4,16,32,14,4
3705,1580,DIAMOND II,Aatrox,True,4,6,8,TOP,179,11478,0,21410,35880,2,0,3769,9743,1,0,0,4,12,24,4,12
3706,1581,MASTER I,RekSai,True,6,9,2,JUNGLE,31,12564,1,17419,37088,2,2,2935,33545,3,1,131,1,4,22,4,11
3707,1582,DIAMOND II,Syndra,True,4,10,8,MIDDLE,130,11454,0,20642,19139,5,0,2529,6340,3,1,13,3,14,31,14,4
3708,1583,DIAMOND II,Lucian,True,20,7,4,BOTTOM,233,20361,1,36839,24117,4,0,7931,24954,1,0,13,6,13,32,3,4
3709,1584,DIAMOND II,Nami,True,3,17,9,UTILITY,7,9509,0,14454,22719,2,0,707,1412,2,0,0,4,13,33,14,4
3710,1585,DIAMOND III,Gnar,False,4,4,9,TOP,218,12457,0,27242,35428,2,0,4297,10632,5,0,15,2,15,39,12,4
3711,1586,DIAMOND I,Maokai,False,7,8,5,JUNGLE,63,13491,1,35866,36521,1,0,113,28730,3,0,137,3,5,28,11,4
3712,1587,DIAMOND II,Pyke,False,11,2,7,MIDDLE,113,10964,0,17040,31651,1,0,616,616,0,0,4,0,1,8,4,14
3713,1588,DIAMOND II,Vayne,False,5,6,9,BOTTOM,212,12993,1,15302,22893,2,0,3092,13744,2,0,28,3,13,38,4,3
3714,1589,DIAMOND I,Yuumi,False,3,10,7,UTILITY,8,8270,0,12275,12752,3,0,1686,1686,1,0,0,2,13,29,14,7
3715,1590,DIAMOND I,Aatrox,True,11,8,9,TOP,166,15253,1,34281,48273,5,0,6171,17310,0,1,16,1,9,15,4,12
3716,1591,DIAMOND II,Talon,True,11,14,7,JUNGLE,102,19207,3,39948,55255,2,1,1898,30845,0,0,203,7,13,34,4,11
3717,1592,DIAMOND I,Fizz,True,6,10,4,MIDDLE,119,11889,1,17552,26532,2,0,591,6529,0,0,4,2,11,19,14,4
3718,1593,DIAMOND I,Jhin,True,16,14,4,BOTTOM,277,20196,0,35335,26127,6,0,10942,34813,3,2,20,3,14,34,4,7
3719,1594,DIAMOND I,Seraphine,True,3,28,7,UTILITY,55,12493,0,15139,22797,6,0,1992,10740,2,1,4,14,35,85,3,4
3720,1595,MASTER I,KSante,False,9,3,12,TOP,209,14389,0,33155,45464,2,0,2045,8001,3,0,8,0,12,24,6,12
3721,1596,DIAMOND I,Hecarim,False,5,8,7,JUNGLE,59,14659,1,30673,45976,1,1,1237,49488,3,0,186,15,4,42,6,11
3722,1597,DIAMOND I,Katarina,False,10,5,8,MIDDLE,258,16811,0,31544,31300,1,0,1802,11484,1,0,0,3,10,25,14,4
3723,1598,DIAMOND II,Ezreal,False,6,5,8,BOTTOM,227,16576,0,41342,24608,3,0,3148,14865,1,0,28,4,16,46,4,3
3724,1599,DIAMOND I,Nami,False,1,13,12,UTILITY,10,9197,0,9789,25114,2,0,791,2499,5,0,0,9,32,70,14,4
3725,1600,MASTER I,DrMundo,True,3,10,3,TOP,226,13478,0,20514,36715,5,0,9326,19284,1,0,16,1,11,21,4,12
3726,1601,DIAMOND IV,Viego,True,16,5,5,JUNGLE,53,16411,2,29793,34324,2,1,2973,44525,5,1,171,2,12,26,11,4
3727,1602,MASTER I,Azir,True,6,9,5,MIDDLE,190,12945,1,16566,19308,3,0,6603,25120,0,0,12,3,8,18,12,4
3728,1603,DIAMOND II,Aphelios,True,3,8,5,BOTTOM,223,12217,1,17049,16724,4,0,8208,20422,1,0,20,1,11,18,4,3
3729,1604,DIAMOND I,Janna,True,0,13,4,UTILITY,9,7785,0,4638,12056,6,0,2291,4298,5,1,0,3,24,50,14,4
3730,1605,DIAMOND II,Gangplank,False,2,5,6,TOP,206,13261,0,24766,22445,1,0,3211,14489,1,0,24,0,11,18,4,14
3731,1606,DIAMOND II,MonkeyKing,False,10,8,6,JUNGLE,25,12789,1,26975,29430,2,0,3682,17403,0,0,112,4,0,15,4,11
3732,1607,MASTER I,Malzahar,False,3,6,5,MIDDLE,189,10718,0,21486,16349,1,0,1496,1496,3,0,16,2,13,23,4,14
3733,1608,DIAMOND II,Ashe,False,4,7,6,BOTTOM,192,10835,0,13993,19273,1,0,1448,8190,0,0,4,4,9,32,4,7
3734,1609,DIAMOND II,Thresh,False,3,11,5,UTILITY,38,7650,0,7538,17258,1,0,177,359,10,0,0,9,33,71,14,4
3735,1610,DIAMOND III,Darius,True,6,7,5,TOP,164,10956,0,12772,20169,7,0,7433,12685,5,2,0,1,14,25,6,14
3736,1611,SILVER IV,Volibear,True,1,13,5,JUNGLE,16,10019,2,9683,26968,5,0,2066,25263,11,1,131,4,12,28,11,4
3737,1612,DIAMOND II,Syndra,True,10,6,0,MIDDLE,189,13073,0,24103,9156,5,0,3846,14190,0,2,4,0,8,9,4,14
3738,1613,DIAMOND II,Ezreal,True,8,12,5,BOTTOM,213,13515,0,27498,18847,7,1,9773,25519,1,2,25,6,11,25,4,3
3739,1614,DIAMOND I,Nami,True,1,21,3,UTILITY,8,7938,0,7779,10529,6,0,2132,3467,2,2,0,5,23,52,14,4
3740,1615,MASTER I,MonkeyKing,False,6,5,5,TOP,162,11104,0,14637,23802,1,0,5451,17574,0,0,5,7,7,21,4,12
3741,1616,DIAMOND I,Vi,False,1,8,2,JUNGLE,19,8915,1,9215,25033,2,0,1442,6718,5,0,143,4,6,28,4,11
3742,1617,DIAMOND II,Irelia,False,3,3,6,MIDDLE,237,10762,0,9500,24853,2,0,3195,3881,0,0,4,5,7,22,4,12
3743,1618,DIAMOND I,Twitch,False,5,5,8,BOTTOM,126,9276,0,16352,21677,0,0,2107,4928,2,0,22,5,8,21,7,4
3744,1619,DIAMOND I,Yuumi,False,3,11,5,UTILITY,14,7525,0,14024,8401,0,0,767,1194,6,0,0,5,27,51,14,3
3745,1620,DIAMOND II,Mordekaiser,True,13,9,6,TOP,211,19223,1,39126,60167,3,1,2630,28980,1,3,17,2,17,33,14,4
3746,1621,DIAMOND II,RekSai,True,11,14,10,JUNGLE,65,18723,1,31187,47826,4,0,3036,24409,9,2,153,18,10,60,11,4
3747,1622,DIAMOND IV,Lissandra,True,2,20,13,MIDDLE,201,13992,0,25610,41797,3,1,2936,6764,7,2,5,5,23,53,4,12
3748,1623,MASTER I,Jhin,True,14,17,8,BOTTOM,255,22323,0,53338,37313,7,1,10071,39995,1,4,26,4,11,31,4,7
3749,1624,DIAMOND II,Blitzcrank,True,6,17,13,UTILITY,40,12382,0,16172,44950,3,0,1051,3958,1,1,0,8,57,100,4,14
3750,1625,MASTER I,Illaoi,False,4,12,8,TOP,240,15143,0,26403,44245,1,0,3464,8391,0,0,14,2,16,30,4,12
3751,1626,DIAMOND II,Graves,False,12,14,9,JUNGLE,134,19788,2,43900,54371,0,0,1121,43766,4,0,206,19,25,83,11,4
3752,1627,DIAMOND I,Viktor,False,14,19,6,MIDDLE,251,19121,1,65275,28194,0,0,221,20328,2,0,18,5,18,43,12,4
3753,1628,DIAMOND I,Caitlyn,False,12,12,16,BOTTOM,304,21348,1,43762,34902,2,0,6341,27763,0,0,45,7,16,51,4,7
3754,1629,DIAMOND II,Leona,False,8,26,7,UTILITY,49,13346,0,14111,37238,1,0,222,1142,5,0,0,10,50,95,4,14
3755,1630,PLATINUM III,Camille,True,5,2,1,TOP,145,8353,0,17794,16166,1,0,3675,4738,1,0,3,0,7,14,12,4
3756,1631,SILVER IV,Sett,True,7,5,1,JUNGLE,17,8629,3,10281,21160,1,0,753,34267,0,0,104,1,5,13,4,11
3757,1632,PLATINUM IV,Yone,True,2,3,4,MIDDLE,134,6724,0,4566,13556,1,0,2816,5964,1,0,0,1,7,11,12,4
3758,1633,PLATINUM IV,Ezreal,True,6,5,1,BOTTOM,123,8180,0,12379,9025,1,0,1301,5215,1,0,0,1,8,15,4,7
3759,1634,PLATINUM IV,Chogath,True,3,7,3,UTILITY,17,6122,0,7352,15036,0,0,0,0,1,0,4,4,16,27,4,7
3760,1635,GOLD IV,Sejuani,False,1,0,5,TOP,101,5289,0,10030,18794,0,0,0,1483,0,0,4,0,6,9,14,12
3761,1636,GOLD II,Graves,False,3,1,5,JUNGLE,22,7689,0,10180,15744,0,0,316,9953,0,0,84,0,4,8,4,11
3762,1637,DIAMOND I,Ryze,False,2,3,2,MIDDLE,155,7997,0,12787,10341,1,0,1060,1060,1,0,5,2,7,18,12,4
3763,1638,PLATINUM IV,Kaisa,False,1,2,6,BOTTOM,88,5389,0,7619,9746,0,0,0,0,1,0,8,4,5,13,4,3
3764,1639,DIAMOND IV,Vex,False,3,0,5,UTILITY,53,5798,0,15388,10941,0,0,57,4769,3,0,0,4,18,39,4,21
3765,1640,SILVER II,Poppy,True,1,0,1,TOP,12,1309,0,700,1232,0,0,0,0,0,0,0,0,0,0,14,4
3766,1641,GOLD III,Talon,True,0,0,0,JUNGLE,0,982,0,80,1418,0,0,0,0,0,0,12,0,1,0,11,14
3767,1642,DIAMOND I,Syndra,True,0,0,0,MIDDLE,15,1002,0,355,359,0,0,0,0,0,0,0,0,0,0,14,4
3768,1643,GOLD IV,Vayne,True,0,0,0,BOTTOM,13,916,0,348,46,0,0,195,195,0,0,0,0,1,1,7,4
3769,1644,GOLD IV,Xerath,True,0,0,0,UTILITY,2,888,0,323,142,0,0,254,254,0,0,0,0,1,1,4,3
3770,1645,GOLD IV,Skarner,False,1,0,1,TOP,6,1105,0,228,849,0,0,0,0,0,0,0,0,0,0,4,6
3771,1646,SILVER IV,Kayn,False,0,0,0,JUNGLE,0,1096,0,0,1747,0,0,0,577,0,0,16,0,1,0,4,11
3772,1647,PLATINUM IV,Yone,False,0,0,0,MIDDLE,14,983,0,341,561,0,0,0,0,0,0,0,0,1,0,12,4
3773,1648,GOLD III,Jinx,False,0,0,0,Invalid,0,685,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
3774,1649,PLATINUM IV,Yuumi,False,0,0,0,UTILITY,5,840,0,123,672,0,0,0,0,0,0,0,0,1,1,14,3
3775,1650,PLATINUM IV,Quinn,False,1,0,7,TOP,88,4606,0,7771,11218,0,0,27,222,0,0,4,0,5,9,4,14
3776,1651,PLATINUM IV,Graves,False,0,1,6,JUNGLE,19,5015,1,4392,14866,0,0,0,7406,4,0,83,2,11,16,4,11
3777,1652,DIAMOND II,Corki,False,0,0,2,MIDDLE,98,4542,0,8725,8845,0,0,336,336,1,0,0,0,5,8,12,4
3778,1653,GOLD IV,Jhin,False,1,0,7,BOTTOM,86,4611,0,3828,9743,0,0,425,598,0,0,0,2,2,3,4,7
3779,1654,GOLD IV,Zilean,False,0,0,1,UTILITY,13,3248,0,1579,3911,0,0,134,3928,4,0,0,4,8,24,4,7
3780,1655,GOLD III,XinZhao,True,5,2,1,TOP,107,8344,0,5452,9534,2,0,8404,14637,0,0,8,1,2,5,4,14
3781,1656,PLATINUM IV,Evelynn,True,4,4,1,JUNGLE,9,6920,1,7067,12336,1,0,526,15405,3,0,84,2,4,14,11,4
3782,1657,GOLD IV,Vladimir,True,4,2,0,MIDDLE,132,7387,0,8639,11962,2,0,2456,2456,1,0,0,2,5,8,14,4
3783,1658,DIAMOND I,Draven,True,7,6,0,BOTTOM,116,10755,0,14216,9383,2,0,4302,11644,1,0,8,0,5,7,7,4
3784,1659,GOLD IV,Pyke,True,3,5,1,UTILITY,29,5357,0,3174,4942,1,0,1134,1811,3,0,0,9,20,42,4,14
3785,1660,PLATINUM II,Gwen,True,5,9,1,TOP,215,12389,0,21394,24324,5,0,6681,19465,4,2,24,7,13,38,6,12
3786,1661,PLATINUM I,LeeSin,True,9,13,3,JUNGLE,45,13164,3,18584,28632,2,1,1214,29249,2,2,145,4,11,26,11,4
3787,1662,unrancked,Maokai,True,3,22,3,MIDDLE,194,12514,0,22997,31134,4,0,3426,5149,3,1,11,3,7,17,4,12
3788,1663,DIAMOND I,MissFortune,True,13,13,6,BOTTOM,266,17029,1,42600,22548,5,0,8572,24280,1,2,36,5,9,21,4,3
3789,1664,PLATINUM III,Blitzcrank,True,3,21,4,UTILITY,37,8790,0,13612,24824,2,0,134,864,5,2,0,10,27,75,14,4
3790,1665,MASTER I,Garen,False,6,7,4,TOP,174,12768,0,27946,39626,2,0,2259,3692,0,1,4,5,10,20,4,14
3791,1666,PLATINUM IV,Belveth,False,5,5,6,JUNGLE,43,11010,0,13317,33504,3,0,1068,23342,0,1,108,3,6,20,11,6
3792,1667,DIAMOND III,Yasuo,False,4,8,7,MIDDLE,232,13054,0,31763,34355,0,0,2032,2737,2,1,4,2,10,17,4,14
3793,1668,DIAMOND IV,Tristana,False,1,4,7,BOTTOM,146,8793,0,8381,17540,0,0,2644,3637,1,0,24,2,10,15,4,3
3794,1669,PLATINUM I,Lulu,False,1,11,9,UTILITY,12,7262,0,11211,19220,2,0,1054,1150,7,1,0,7,33,66,4,14
3795,1670,PLATINUM II,KSante,False,2,4,10,TOP,119,9006,0,8054,39197,0,0,225,1956,4,0,23,4,14,20,4,12
3796,1671,PLATINUM I,Kindred,False,12,9,8,JUNGLE,73,16052,1,26495,28860,1,1,2621,30036,3,0,109,7,3,32,11,4
3797,1672,unrancked,Orianna,False,1,14,7,MIDDLE,232,11553,0,24092,25097,1,0,1025,8257,1,0,4,2,8,16,4,12
3798,1673,DIAMOND I,Kaisa,False,14,11,10,BOTTOM,223,17924,1,42397,31955,1,0,2891,22785,1,0,18,5,10,29,4,6
3799,1674,PLATINUM III,Thresh,False,5,17,8,UTILITY,38,9617,0,11662,32805,0,0,136,1249,6,0,0,12,28,77,14,4
3800,1675,PLATINUM IV,Darius,True,7,3,7,TOP,194,14638,1,16563,32657,8,0,18077,41667,0,1,24,5,10,23,4,6
3801,1676,PLATINUM I,Trundle,True,2,21,5,JUNGLE,21,11157,1,8934,37074,3,0,1215,9965,4,2,113,11,8,37,11,4
3802,1677,GRANDMASTER I,Syndra,True,18,11,5,MIDDLE,263,19553,0,51514,23921,4,0,4180,6980,6,3,33,2,18,38,12,4
3803,1678,PLATINUM II,KogMaw,True,14,6,10,BOTTOM,203,15820,0,46026,27771,5,0,4248,5085,0,3,27,4,10,22,4,6
3804,1679,GOLD II,Janna,True,2,24,7,UTILITY,19,9593,0,8853,20869,4,0,1358,1767,2,2,0,7,30,63,4,14
3805,1680,PLATINUM II,Poppy,True,9,28,11,TOP,173,19112,0,54583,112230,3,0,2277,10060,1,0,18,6,20,53,4,12
3806,1681,PLATINUM I,Ekko,True,21,13,10,JUNGLE,128,27038,2,56561,80631,3,1,4294,38169,1,2,152,8,3,30,11,4
3807,1682,unrancked,Zyra,True,5,19,7,MIDDLE,390,23079,0,61159,43804,3,0,2169,12729,2,2,18,10,16,51,4,12
3808,1683,DIAMOND I,Aphelios,True,20,10,18,BOTTOM,389,30203,0,103365,58775,4,0,9259,29117,2,2,39,7,19,39,4,7
3809,1684,PLATINUM III,Renata,True,1,27,20,UTILITY,49,14683,1,28208,71469,3,0,546,3235,6,1,4,9,50,86,14,4
3810,1685,SILVER II,KSante,False,14,14,12,TOP,223,21428,0,59173,107409,4,0,2260,11878,1,0,35,6,13,50,12,4
3811,1686,MASTER I,Sejuani,False,6,22,12,JUNGLE,60,19093,3,31451,85221,3,2,1655,74794,8,1,182,8,21,59,11,4
3812,1687,DIAMOND I,Ahri,False,13,19,8,MIDDLE,394,24432,0,72055,46977,4,0,6496,15084,5,1,8,9,12,46,4,14
3813,1688,DIAMOND I,Caitlyn,False,19,19,13,BOTTOM,249,27671,2,103403,61481,5,0,7825,87831,1,3,109,13,20,97,1,4
3814,1689,DIAMOND I,MissFortune,False,14,23,11,UTILITY,123,23053,0,45150,38933,3,1,2860,24657,6,1,52,33,72,185,4,3
3815,1690,GRANDMASTER I,Gnar,True,3,5,5,TOP,157,8753,1,15880,14598,1,0,860,8007,2,1,13,4,7,12,12,4
3816,1691,MASTER I,FiddleSticks,True,1,11,5,JUNGLE,15,8146,1,12932,27693,0,0,433,27005,2,0,80,2,2,36,4,11
3817,1692,CHALLENGER I,Akali,True,12,7,2,MIDDLE,160,12360,1,26507,20305,2,0,1877,9786,3,1,4,5,6,17,4,12
3818,1693,GRANDMASTER I,Varus,True,7,4,2,BOTTOM,179,10748,0,16823,9523,4,1,4615,16156,1,1,4,3,9,16,12,4
3819,1694,GRANDMASTER I,Nami,True,2,14,2,UTILITY,23,7310,0,6944,11105,4,0,959,5681,6,1,0,16,25,55,14,4
3820,1695,MASTER I,Tryndamere,False,6,2,5,TOP,178,11733,0,17673,27922,1,0,7231,8021,1,0,12,1,5,11,6,4
3821,1696,GRANDMASTER I,Rengar,False,5,3,7,JUNGLE,22,9803,0,14046,25037,0,0,0,13537,3,0,158,4,4,26,11,4
3822,1697,GRANDMASTER I,Sylas,False,4,1,4,MIDDLE,159,9148,0,14076,20572,1,0,1605,1605,3,0,0,1,7,16,4,12
3823,1698,DIAMOND I,Caitlyn,False,0,5,5,BOTTOM,168,7883,0,8967,15378,1,0,1189,1189,4,0,12,9,12,23,4,3
3824,1699,DIAMOND I,Rakan,False,1,7,4,UTILITY,14,5707,0,6238,11669,1,0,0,2056,7,0,0,6,35,59,4,14
3825,1700,DIAMOND I,Sion,False,5,3,5,TOP,195,12485,0,12117,43880,2,0,3369,5911,3,0,12,4,13,30,4,12
3826,1701,MASTER I,FiddleSticks,False,4,8,9,JUNGLE,55,11605,0,10413,35646,2,0,667,20516,1,0,110,5,1,40,4,11
3827,1702,MASTER I,Syndra,False,2,2,10,MIDDLE,184,9849,0,13430,21503,0,0,0,2217,3,0,7,5,11,26,4,12
3828,1703,DIAMOND I,Kaisa,False,11,7,6,BOTTOM,237,15751,0,24004,24944,1,0,1791,2467,1,0,24,12,10,35,4,6
3829,1704,MASTER I,Amumu,False,1,11,10,UTILITY,38,8221,0,8181,31787,1,0,192,192,6,0,0,8,32,69,14,4
3830,1705,MASTER I,Olaf,True,6,4,6,TOP,206,13519,1,17097,23956,5,1,8788,16409,2,1,19,9,12,34,6,4
3831,1706,GOLD I,Karthus,True,15,13,3,JUNGLE,75,19001,3,53781,22632,5,0,6097,44601,3,2,189,5,9,32,11,4
3832,1707,DIAMOND I,Orianna,True,11,16,3,MIDDLE,207,14800,0,26460,16881,4,0,2754,9376,3,1,24,4,14,32,4,12
3833,1708,MASTER I,Caitlyn,True,6,18,4,BOTTOM,218,14004,0,25214,15138,4,0,5450,23779,3,1,19,10,12,32,1,4
3834,1709,MASTER I,Morgana,True,2,21,7,UTILITY,20,8925,0,12012,18080,2,0,246,1525,8,1,0,6,41,73,14,4
3835,1710,GRANDMASTER I,Gwen,False,3,1,5,TOP,175,10115,0,15683,21373,3,0,7050,7906,0,0,4,0,7,11,4,14
3836,1711,GRANDMASTER I,Twitch,False,4,2,8,JUNGLE,4,7408,0,8125,19047,0,0,0,4377,2,0,85,2,3,18,11,4
3837,1712,MASTER I,Syndra,False,4,1,10,MIDDLE,132,8279,0,16258,17525,0,0,1372,1678,5,0,1,0,12,18,4,1
3838,1713,MASTER I,Aphelios,False,3,4,6,BOTTOM,159,7753,0,10748,12107,0,0,0,0,0,0,4,5,7,14,7,4
3839,1714,DIAMOND I,Lulu,False,0,5,5,UTILITY,24,5274,0,1978,8649,0,0,88,88,2,0,0,6,13,35,3,4
3840,1715,DIAMOND I,Shen,True,6,8,3,TOP,131,9478,0,15284,17864,0,0,146,6403,2,0,12,1,9,19,12,4
3841,1716,GRANDMASTER I,Skarner,True,5,13,0,JUNGLE,15,8999,1,10530,18755,0,0,0,25196,4,0,99,2,9,21,4,11
3842,1717,MASTER I,Talon,True,10,8,4,MIDDLE,142,10738,0,17607,15737,1,0,4280,4521,0,0,12,1,5,11,14,4
3843,1718,DIAMOND I,KogMaw,True,9,7,5,BOTTOM,170,11389,0,12002,11799,1,0,1912,8795,1,0,25,4,8,14,4,6
3844,1719,GRANDMASTER I,Lux,True,4,14,2,UTILITY,23,7821,1,8594,7096,0,1,1055,4339,6,0,8,7,32,65,4,14
3845,1720,MASTER I,Azir,False,1,5,7,TOP,185,10192,0,8998,20099,2,0,5231,5662,0,0,0,2,8,21,12,4
3846,1721,GRANDMASTER I,Kayn,False,3,4,7,JUNGLE,35,9660,0,10721,29312,0,0,0,8581,0,0,143,2,1,12,14,11
3847,1722,MASTER I,Ezreal,False,4,1,6,MIDDLE,245,11406,0,17220,22013,1,0,3729,3978,2,0,4,0,10,17,4,1
3848,1723,DIAMOND I,KogMaw,False,3,2,9,BOTTOM,196,10128,0,25338,21760,0,0,648,648,3,0,4,3,10,18,4,6
3849,1724,DIAMOND II,Lulu,False,1,6,2,UTILITY,32,6319,0,2843,8184,0,0,122,231,10,0,0,2,31,41,3,4
3850,1725,MASTER I,Maokai,True,3,5,5,TOP,136,9661,0,9350,27070,2,0,2474,3767,2,3,8,11,5,30,12,4
3851,1726,DIAMOND I,XinZhao,True,4,10,1,JUNGLE,52,12430,4,10042,30813,6,2,4160,45510,1,3,138,1,1,17,4,11
3852,1727,CHALLENGER I,Ahri,True,6,7,3,MIDDLE,196,13133,0,18435,20542,2,0,2144,3753,0,1,34,7,2,19,4,14
3853,1728,DIAMOND II,Caitlyn,True,16,3,1,BOTTOM,197,17478,0,27714,14681,8,0,13784,48656,3,3,39,7,11,39,7,4
3854,1729,GRANDMASTER I,Morgana,True,2,13,4,UTILITY,41,9576,0,12040,14770,4,0,766,16640,3,3,0,8,23,64,4,14
3855,1730,MASTER I,Camille,False,2,3,7,TOP,183,12323,0,15792,28494,4,0,6096,6096,0,0,8,1,2,5,14,12
3856,1731,MASTER I,XinZhao,False,4,1,7,JUNGLE,30,10308,2,13593,35107,2,0,2324,32155,0,0,127,2,2,13,11,4
3857,1732,MASTER I,Rumble,False,8,4,9,MIDDLE,158,11075,0,24104,31389,0,0,0,999,0,0,1,2,6,12,14,4
3858,1733,DIAMOND I,KogMaw,False,10,5,6,BOTTOM,232,14283,0,28399,21535,1,0,4600,9708,2,0,11,2,11,18,4,3
3859,1734,GRANDMASTER I,Taric,False,2,16,10,UTILITY,40,8455,0,6204,22520,1,0,0,1242,8,0,0,16,52,94,14,4
3860,1735,MASTER I,Renekton,True,9,8,6,TOP,179,12867,0,21766,35825,0,0,1388,5110,0,0,9,1,9,15,14,4
3861,1736,GRANDMASTER I,Karthus,True,10,14,4,JUNGLE,74,17835,2,36569,23987,3,1,2210,34496,2,2,192,5,7,30,11,3
3862,1737,MASTER I,Yone,True,10,8,3,MIDDLE,262,17143,0,24374,24160,5,0,9197,16390,1,1,23,0,10,16,4,14
3863,1738,MASTER I,Ashe,True,8,10,3,BOTTOM,139,11743,0,15744,15858,4,0,4968,26344,4,2,12,4,13,25,4,6
3864,1739,MASTER I,Amumu,True,2,11,10,UTILITY,53,7890,0,11689,21378,0,0,0,995,7,0,0,13,28,56,14,4
3865,1740,MASTER I,Poppy,False,6,14,11,TOP,121,10556,0,20354,40529,1,0,1851,2943,1,0,0,0,11,23,12,4
3866,1741,MASTER I,Evelynn,False,24,4,12,JUNGLE,15,17884,3,50356,38122,0,0,0,15559,7,0,120,2,14,27,4,11
3867,1742,GRANDMASTER I,Yone,False,5,13,10,MIDDLE,195,12681,0,24065,32027,2,0,3878,9956,0,0,10,5,8,17,12,4
3868,1743,MASTER I,Draven,False,3,10,13,BOTTOM,160,12380,0,12598,33001,1,0,2124,14051,4,0,34,7,13,35,4,7
3869,1744,DIAMOND I,Senna,False,4,18,14,UTILITY,46,11255,0,21897,27553,2,0,2842,6613,3,0,6,17,30,64,4,3
3870,1745,DIAMOND I,Yasuo,True,11,16,10,TOP,206,18533,1,38140,36289,5,0,6252,25279,2,0,51,2,12,29,12,4
3871,1746,DIAMOND I,Sejuani,True,3,16,9,JUNGLE,22,10937,0,15720,39504,3,1,417,12321,5,0,99,3,6,17,11,4
3872,1747,GRANDMASTER I,Syndra,True,15,12,5,MIDDLE,172,16917,0,41389,23209,2,0,3152,3152,5,1,13,2,15,27,12,4
3873,1748,MASTER I,MissFortune,True,11,15,11,BOTTOM,148,14514,0,21701,29140,2,0,4218,8652,4,0,8,15,5,38,7,4
3874,1749,MASTER I,Pyke,True,20,18,7,UTILITY,17,17212,0,28829,31953,2,0,1798,4780,10,1,8,11,58,95,14,4
